925.50586	0.05312
928.25781	0.0487
931.01172	0.04625
933.76172	0.04156
936.51367	0.05307
939.26367	0.0587
942.01172	0.06172
944.75977	0.05125
947.50781	0.0666
950.25391	0.04622
952.99805	0.05018
955.74414	0.05469
958.48828	0.04689
961.23047	0.03748
963.97266	0.04645
966.71484	0.05237
969.45508	0.04802
972.19336	0.05435
974.93359	0.04361
977.66992	0.03568
980.4082	0.03843
983.14453	0.04252
985.87891	0.03528
988.61328	0.03915
991.34766	0.03126
994.08008	0.04428
996.8125	0.04932
999.54492	0.05073
1002.27539	0.06308
1005.00391	0.05654
1007.73242	0.06434
1010.46094	0.0631
1013.1875	0.04853
1015.91406	0.04561
1018.63867	0.0601
1021.36328	0.04843
1024.08789	0.064
1026.81055	0.05965
1029.5332	0.05871
1032.25391	0.06858
1034.97461	0.06302
1037.69336	0.07257
1040.41211	0.07512
1043.12891	0.07622
1045.84766	0.0827
1048.5625	0.07938
1051.2793	0.08102
1053.99219	0.0863
1056.70703	0.09073
1059.41992	0.09096
1062.13086	0.09767
1064.8418	0.09596
1067.55273	0.09316
1070.26172	0.11378
1072.9707	0.12167
1075.67969	0.13059
1078.38672	0.14113
1081.0918	0.13133
1083.79688	0.13437
1086.50195	0.13771
1089.20508	0.14199
1091.9082	0.13594
1094.61133	0.11957
1097.3125	0.12513
1100.01172	0.11984
1102.71289	0.12669
1105.41016	0.12331
1108.10938	0.12979
1110.80469	0.12363
1113.50195	0.12827
1116.19727	0.12538
1118.89258	0.11256
1121.58594	0.12669
1124.2793	0.12781
1126.9707	0.12474
1129.66211	0.11841
1132.35352	0.10596
1135.04297	0.10579
1137.73047	0.09655
1140.41992	0.09684
1143.10547	0.10147
1145.79297	0.09975
1148.47852	0.10164
1151.16211	0.08832
1153.84766	0.08196
1156.5293	0.07229
1159.21289	0.0616
1161.89258	0.05222
1164.57422	0.05501
1167.25391	0.04976
1169.93359	0.04865
1172.61133	0.05347
1175.28906	0.04457
1177.96484	0.03929
1180.64063	0.04909
1183.31445	0.04748
1185.99023	0.04175
1188.66211	0.04586
1191.33594	0.03785
1194.00586	0.04148
1196.67773	0.04331
1199.34766	0.03312
1202.01563	0.04881
1204.68555	0.05421
1207.35156	0.04764
1210.01953	0.06032
1212.68555	0.05088
1215.34961	0.05691
1218.01367	0.05427
1220.67773	0.06055
1223.33984	0.07292
1226.00195	0.06677
1228.66211	0.08554
1231.32227	0.07621
1233.98242	0.06803
1236.64063	0.07229
1239.29883	0.08279
1241.95508	0.09288
1244.61133	0.09639
1247.26758	0.10923
1249.92188	0.11115
1252.57422	0.10272
1255.22852	0.12235
1257.88086	0.12914
1260.53125	0.11661
1263.18164	0.12902
1265.83203	0.13454
1268.48047	0.13149
1271.12891	0.12876
1273.77539	0.11139
1276.42188	0.12348
1279.06641	0.10743
1281.71289	0.10168
1284.35547	0.11798
1287		0.09571
1289.64063	0.09272
1292.2832	0.08871
1294.92383	0.09647
1297.56445	0.08204
1300.20313	0.07732
1302.8418	0.08438
1305.47852	0.08386
1308.11523	0.0828
1310.75195	0.09332
1313.38672	0.09942
1316.01953	0.11102
1318.6543	0.11214
1321.28711	0.10941
1323.91797	0.12005
1326.54883	0.11641
1329.17969	0.12383
1331.80859	0.11948
1334.4375	0.11898
1337.06641	0.11971
1339.69336	0.12783
1342.31836	0.12657
1344.94531	0.12675
1347.56836	0.11851
1350.19336	0.12093
1352.81641	0.11815
1355.4375	0.12084
1358.05859	0.12289
1360.67969	0.1073
1363.30078	0.12073
1365.91992	0.11163
1368.53711	0.12878
1371.1543	0.12704
1373.77148	0.14144
1376.38672	0.14353
1379.00195	0.14071
1381.61719	0.13046
1384.23047	0.13808
1386.8418	0.11914
1389.45508	0.12395
1392.06641	0.11706
1394.67578	0.11491
1397.28516	0.12377
1399.89453	0.11389
1402.50195	0.11697
1405.10938	0.12166
1407.71484	0.11161
1410.32031	0.1182
1412.92578	0.11521
1415.5293	0.09919
1418.13281	0.11431
1420.73438	0.10699
1423.33594	0.10507
1425.9375	0.09524
1428.53711	0.09624
1431.13672	0.08688
1433.73438	0.0857
1436.33203	0.08474
1438.92773	0.07672
1441.52539	0.08285
1444.11914	0.07498
1446.71484	0.08556
1449.30859	0.07986
1451.90039	0.08604
1454.49219	0.09429
1457.08398	0.10259
1459.67383	0.10481
1462.26367	0.11171
1464.85352	0.12725
1467.44141	0.08846
1470.02734	0.09268
1472.61523	0.08471
1475.20117	0.0831
1477.78516	0.07234
1480.36914	0.04692
1482.95313	0.04933
1485.53516	0.04895
1488.11719	0.0555
1490.69727	0.03734
1493.27734	0.03341
1495.85742	0.02461
1498.43555	0.04191
1501.01367	0.02874
1503.5918	0.04478
1506.16797	0.02947
1508.74219	0.02748
1511.31836	0.03511
1513.89063	0.03919
1516.46484	0.02998
1519.03711	0.03411
1521.60938	0.02679
1524.17969	0.04335
1526.75		0.0385
1529.31836	0.03261
1531.88672	0.04578
1534.45508	0.03691
1537.02148	0.02875
1539.58789	0.03205
1542.15234	0.04128
1544.7168	0.05067
1547.28125	0.05414
1549.84375	0.04234
1552.40625	0.05981
1554.96875	0.05866
1557.5293	0.06691
1560.08789	0.06483
1562.64844	0.07709
1565.20508	0.05811
1567.76367	0.06327
1570.32031	0.05688
1572.87695	0.06452
1575.43164	0.05564
1577.98633	0.05954
1580.53906	0.05649
1583.0918	0.05013
1585.64453	0.04382
1588.19531	0.05604
1590.74609	0.05905
1593.29688	0.06222
1595.8457	0.05192
1598.39258	0.06388
1600.94141	0.06888
1603.48633	0.06238
1606.0332	0.08203
1608.57813	0.06236
1611.12305	0.04738
1613.66602	0.05846
1616.20898	0.06029
1618.75195	0.05449
1621.29297	0.03632
1623.83203	0.04485
1626.37305	0.05366
1628.91211	0.05039
1631.44922	0.04822
1633.98633	0.05604
1636.52344	0.03283
1639.05859	0.04703
1641.59375	0.05446
1644.12891	0.03767
1646.66211	0.03604
1649.19531	0.05352
1651.72656	0.03722
1654.25781	0.0665
1656.78906	0.05802
1659.31836	0.04426
1661.84766	0.0459
1664.375	0.04353
1666.90234	0.05976
1669.42969	0.04948
1671.95508	0.06338
1674.48047	0.06647
1677.00586	0.04195
1679.5293	0.04252
1682.05078	0.04716
1684.57422	0.05895
1687.0957	0.05634
1689.61523	0.05188
1692.13477	0.05043
1694.6543	0.04228
1697.17188	0.06073
1699.68945	0.05486
1702.20703	0.06034
1704.72266	0.05072
1707.23828	0.04971
1709.75195	0.04953
1712.26563	0.0395
1714.7793	0.06111
1717.29102	0.05998
1719.80273	0.06042
1722.3125	0.04886
1724.82227	0.05411
1727.33203	0.05062
1729.83984	0.04448
1732.34766	0.03441
1734.85352	0.04185
1737.35938	0.05677
1739.86523	0.05016
1742.36914	0.04457
1744.87305	0.03835
1747.37695	0.04524
1749.87891	0.03941
1752.38086	0.05614
1754.88086	0.05042
1757.38086	0.05477
1759.88086	0.04358
1762.37891	0.03553
1764.87695	0.04332
1767.37305	0.04694
1769.86914	0.03482
1772.36523	0.04317
1774.85938	0.04081
1777.35352	0.05453
1779.8457	0.03748
1782.33789	0.03776
1784.83008	0.0455
1787.32031	0.04409
1789.81055	0.03119
1792.30078	0.05912
1794.78906	0.03275
1797.27734	0.041
1799.76367	0.03561
1802.25		0.03152
1804.73633	0.03654
1807.2207	0.03035
1809.70508	0.03475
1812.18945	0.03637
1814.67188	0.02671
1817.15234	0.02288
1819.63477	0.01502
1822.11523	0.02844
1824.59375	0.03443
1827.07227	0.05564
1829.55078	0.03857
1832.02734	0.03314
1834.50391	0.04248
1836.98047	0.04921
1839.45508	0.04805
1841.92969	0.02736
1844.4043	0.02993
1846.87695	0.03148
1849.34961	0.01959
1851.82031	0.02877
1854.29102	0.03379
1856.75977	0.02372
1859.23047	0.03506
1861.69727	0.02926
1864.16602	0.02869
1866.63281	0.03137
1869.09766	0.03623
1871.56445	0.0352
1874.0293	0.03783
1876.49219	0.03172
1878.95508	0.04121
1881.41797	0.0411
1883.87891	0.03435
1886.33984	0.04951
1888.80078	0.03698
1891.25977	0.03618
1893.71875	0.04654
1896.17578	0.04591
1898.63281	0.04202
1901.08984	0.04809
1903.54688	0.03662
1906		0.04442
1908.45508	0.04414
1910.9082	0.04035
1913.36133	0.04552
1915.8125	0.03771
1918.26367	0.03651
1920.71484	0.03254
1923.16406	0.04789
1925.61328	0.04047
1928.0625	0.04766
1930.50977	0.04451
1932.95703	0.03744
1935.40234	0.05229
1937.84766	0.03503
1940.29297	0.04604
1942.73633	0.05308
1945.17969	0.0335
1947.62109	0.03962
1950.0625	0.04863
1952.50391	0.03654
1954.94531	0.03332
1957.38477	0.02843
1959.82227	0.03134
1962.25977	0.0514
1964.69727	0.04374
1967.13477	0.03307
1969.57031	0.04171
1972.00586	0.03301
1974.43945	0.04039
1976.87305	0.03383
1979.30469	0.03809
1981.73828	0.03616
1984.16992	0.02948
1986.59961	0.0268
1989.0293	0.03988
1991.45898	0.0321
1993.88672	0.03638
1996.31445	0.02304
1998.74219	0.06248
2001.16797	0.03168
2003.59375	0.03185
2006.01758	0.02298
2008.44141	0.04842
2010.86523	0.0238
2013.28711	0.04015
2015.70898	0.03499
2018.13086	0.0385
2020.55078	0.04761
2022.9707	0.02285
2025.39063	0.05751
2027.80859	0.05697
2030.22461	0.05685
2032.64258	0.04979
2035.05859	0.04611
2037.47266	0.04249
2039.88867	0.0657
2042.30078	0.04769
2044.71484	0.06246
2047.12695	0.05541
2049.53906	0.03196
2051.94922	0.04874
2054.35938	0.04637
2056.76953	0.05552
2059.17773	0.05818
2061.58594	0.05454
2063.99219	0.07956
2066.40039	0.08377
2068.80469	0.05979
2071.21094	0.05873
2073.61523	0.07889
2076.01758	0.07592
2078.42188	0.08156
2080.82422	0.08575
2083.22461	0.06603
2085.625	0.05563
2088.02539	0.06499
2090.42578	0.06592
2092.82422	0.05963
2095.2207	0.07865
2097.61914	0.07771
2100.01563	0.0544
2102.41016	0.06041
2104.80469	0.05843
2107.19922	0.08068
2109.59375	0.07236
2111.98633	0.0661
2114.37891	0.06502
2116.76953	0.06048
2119.16016	0.06089
2121.55078	0.04834
2123.93945	0.05865
2126.32813	0.06008
2128.71484	0.0364
2131.10156	0.03972
2133.48828	0.05667
2135.875	0.03517
2138.25977	0.04872
2140.64258	0.06607
2143.02734	0.05124
2145.41016	0.05065
2147.79102	0.02407
2150.17188	0.04831
2152.55273	0.04005
2154.93359	0.0315
2157.3125	0.02472
2159.69141	0.04429
2162.06836	0.02196
2164.44531	0.02787
2166.82227	0.03628
2169.19727	0.029
2171.57227	0.01644
2173.94531	0.018
2176.32031	0.01648
2178.69141	0.02832
2181.06445	0.01744
2183.43555	0.01719
2185.80664	0.02383
2188.17578	0.02015
2190.54492	0.02533
2192.91406	0.03094
2195.28125	0.01313
2197.64844	0.00888
2200.01367	0.01267
2202.38086	0.02902
2204.74414	0.02349
2207.10938	0.02956
2209.47266	0.01403
2211.83594	0.02675
2214.19727	0.03238
2216.55859	0.01305
2218.91992	0.00379
2221.2793	0.0317
2223.63867	0.01219
2225.99609	0.02074
2228.35352	7.01E-04
2230.71094	0.01816
2233.06836	0.02226
2235.42383	0.00809
2237.7793	0.02016
2240.13281	0.02901
2242.48633	0.00474
2244.83984	0.02044
2247.19141	0.04603
2249.54297	0.04009
2251.89258	0.04901
2254.24219	0.03111
2256.5918	0.0162
2258.94141	0.02958
2261.28906	0.02253
2263.63672	0.03385
2265.98242	0.01206
2268.32813	0.00731
2270.67383	0.03492
2273.01758	0.03987
2275.36133	0.01965
2277.70508	0.0186
2280.04688	0.00819
2282.38867	0.01605
2284.72852	0.02358
2287.06836	0.02143
2289.4082	0.0102
2291.74609	0.00758
2294.08594	0.01894
2296.42188	0.01617
2298.75977	0.02611
2301.0957	0.02076
2303.42969	0.01567
2305.76367	0.03748
2308.09766	0.01829
2310.43164	0.0093
2312.76367	0.01867
2315.0957	0.02696
2317.42578	0.00296
2319.75781	0.023
2322.08594	0.04277
2324.41602	0.01358
2326.74414	0
2329.07031	0.01104
2331.39844	0.01574
2333.72461	0.04558
2336.04883	0.01436
2338.375	0.02353
2340.69727	0.00764
2343.02148	0.01368
2345.34375	0.0292
2347.66602	0.03049
2349.98633	0.00214
2352.30859	0.02566
2354.62695	0.01959
2356.94727	0.01535
2359.26563	0.01027
2361.58203	0.01577
2363.90039	0.03131
2366.2168	0.00925
2368.53125	0.01979
2370.84766	0.03198
2373.16211	0.02503
2375.47461	0.02151
2377.78711	0.03394
2380.09961	0.02892
2382.41211	0.01331
2384.72266	0.02573
2387.0332	0.02702
2389.3418	0.02138
2391.65039	0.02015
2393.95898	0.03856
2396.26563	0.02851
2398.57227	0.03165
2400.87891	0.0295
2403.18359	0.02639
2405.48828	0.03837
2407.79199	0.01726
2410.0957	0.0049
2412.39844	0.02122
2414.70019	0.009
2417.00098	0.03815
2419.30176	0.05503
2421.60156	0.04023
2423.90039	0.03125
2426.19922	0.02572
2428.49609	0.04611
2430.79394	0.04441
2433.08984	0.05499
2435.38574	0.0543
2437.68066	0.04965
2439.97461	0.04992
2442.26856	0.05886
2444.56152	0.03086
2446.85352	0.02644
2449.14453	0.04109
2451.43555	0.04304
2453.72559	0.04753
2456.01563	0.02978
2458.30371	0.03836
2460.5918	0.03411
2462.87988	0.02729
2465.16602	0.03206
2467.45215	0.06419
2469.73731	0.06617
2472.02246	0.05363
2474.30664	0.0472
2476.58984	0.04813
2478.87207	0.02662
2481.1543	0.04245
2483.43555	0.04423
2485.71582	0.05653
2487.99609	0.03243
2490.27539	0.03044
2492.55371	0.03841
2494.83106	0.039
2497.1084	0.06563
2499.38477	0.04467
2501.66113	0.04012
2503.93555	0.04753
2506.20996	0.01689
2508.48438	0.02217
2510.75684	0.03199
2513.0293	0.04345
2515.30078	0.03982
2517.57227	0.04444
2519.84277	0.06131
2522.11231	0.02325
2524.38086	0.03818
2526.64941	0.02117
2528.91699	0.03018
2531.18457	0.03469
2533.45019	0.03873
2535.71582	0.04682
2537.98047	0.04463
2540.24512	0.02784
2542.50879	0.03519
2544.77148	0.0473
2547.03418	0.03753
2549.29492	0.04901
2551.55664	0.06045
2553.81641	0.04476
2556.07617	0.04579
2558.33496	0.06092
2560.59277	0.04971
2562.85059	0.05011
2565.10742	0.05434
2567.36328	0.06085
2569.61914	0.0537
2571.87402	0.06744
2574.12793	0.07289
2576.38086	0.04645
2578.63379	0.04182
2580.88574	0.04372
2583.13769	0.06339
2585.38867	0.04301
2587.63867	0.03615
2589.88769	0.04302
2592.13672	0.03946
2594.38477	0.044
2596.63184	0.04393
2598.87891	0.05265
2601.125	0.03502
2603.37012	0.07784
2605.61523	0.07799
2607.85938	0.07071
2610.10254	0.05026
2612.34473	0.0815
2614.58691	0.07139
2616.82813	0.04447
2619.06934	0.06775
2621.30957	0.06782
2623.54883	0.07829
2625.78711	0.05489
2628.02539	0.07994
2630.26269	0.07376
2632.49902	0.06224
2634.73535	0.06019
2636.9707	0.0768
2639.20508	0.05949
2641.43945	0.0698
2643.67285	0.08171
2645.90527	0.06762
2648.13769	0.08482
2650.36914	0.08263
2652.59961	0.04764
2654.8291	0.06985
2657.05859	0.06476
2659.28711	0.04807
2661.51563	0.04529
2663.74316	0.06112
2665.96973	0.05429
2668.19531	0.02345
2670.4209	0.03506
2672.64551	0.04708
2674.87012	0.05515
2677.09277	0.0587
2679.31543	0.03294
2681.53809	0.04926
2683.75879	0.03127
2685.98047	0.05609
2688.20019	0.05032
2690.41992	0.04564
2692.63867	0.03656
2694.85644	0.04025
2697.07324	0.04377
2699.29004	0.04669
2701.50684	0.02684
2703.72168	0.05427
2705.93652	0.03713
2708.15137	0.04194
2710.36426	0.04525
2712.57715	0.03683
2714.78906	0.04904
2717.00098	0.06014
2719.21191	0.05045
2721.42188	0.05244
2723.63086	0.04854
2725.83984	0.04485
2728.04785	0.03302
2730.25586	0.06458
2732.46289	0.06991
2734.66894	0.0616
2736.87402	0.05033
2739.0791	0.06767
2741.2832	0.05121
2743.48731	0.05463
2745.69043	0.06984
2747.89258	0.07288
2750.09375	0.05421
2752.29492	0.08646
2754.49512	0.04839
2756.69531	0.06811
2758.89356	0.06765
2761.09277	0.05177
2763.29004	0.05732
2765.48731	0.05834
2767.68359	0.04529
2769.87891	0.07728
2772.07422	0.06268
2774.26856	0.07697
2776.46191	0.05665
2778.65527	0.08885
2780.84766	0.06396
2783.04004	0.07106
2785.23047	0.08443
2787.42188	0.08498
2789.61133	0.08653
2791.80078	0.10733
2793.98926	0.10039
2796.17676	0.08736
2798.36426	0.09224
2800.55078	0.10527
2802.73633	0.12323
2804.92188	0.10541
2807.10644	0.12254
2809.29102	0.12352
2811.47363	0.11363
2813.65625	0.13106
2815.83887	0.11096
2818.02051	0.12329
2820.20117	0.13416
2822.38086	0.13137
2824.56055	0.14011
2826.73926	0.10733
2828.91699	0.15891
2831.09473	0.14537
2833.27148	0.13586
2835.44824	0.16751
2837.62305	0.15948
2839.79883	0.18169
2841.97266	0.18212
2844.14648	0.1963
2846.31934	0.19355
2848.49121	0.20365
2850.66309	0.22557
2852.83398	0.23119
2855.00488	0.24462
2857.17481	0.26425
2859.34375	0.25568
2861.51172	0.27257
2863.67969	0.28762
2865.84668	0.29964
2868.01367	0.33729
2870.17969	0.36602
2872.34473	0.38269
2874.50977	0.41324
2876.67285	0.45997
2878.83691	0.49835
2880.99902	0.544
2883.16113	0.55311
2885.32227	0.63141
2887.4834	0.62657
2889.64356	0.67116
2891.80273	0.71566
2893.96191	0.7246
2896.12012	0.75358
2898.27734	0.76264
2900.43457	0.81343
2902.59082	0.83195
2904.74609	0.85546
2906.90137	0.88096
2909.05566	0.90231
2911.20898	0.91173
2913.36231	0.92601
2915.51465	0.95392
2917.66602	0.95282
2919.81738	0.96835
2921.96777	0.96885
2924.11816	0.97343
2926.26758	0.98733
2928.41602	1
2930.56348	0.99828
2932.71094	0.95513
2934.85742	0.96458
2937.00391	0.93586
2939.14941	0.92217
2941.29394	0.92436
2943.4375	0.91482
2945.58106	0.88388
2947.72461	0.84656
2949.86621	0.8089
2952.00781	0.78451
2954.14941	0.74946
2956.28906	0.70119
2958.42871	0.65915
2960.56836	0.65658
2962.70606	0.63935
2964.84375	0.5913
2966.98144	0.55838
2969.11816	0.51313
2971.25391	0.4991
2973.38867	0.47427
2975.52344	0.4493
2977.65723	0.40572
2979.79102	0.37223
2981.92383	0.35971
2984.05566	0.35942
2986.1875	0.29301
2988.31738	0.24508
2990.44824	0.27286
2992.57715	0.2739
2994.70606	0.22548
2996.83496	0.23611
2998.96191	0.21249
3001.08984	0.18521
3003.21582	0.17382
3005.3418	0.157
3007.4668	0.16833
3009.59082	0.15707
3011.71484	0.15079
3013.83789	0.11275
3015.96094	0.12736
3018.08301	0.126
3020.2041	0.10181
3022.32519	0.10728
3024.44531	0.10447
3026.56445	0.10358
3028.68359	0.08748
3030.80176	0.10196
3032.91894	0.07343
3035.03613	0.08925
3037.15234	0.0965
3039.26758	0.09571
3041.38281	0.0856
3043.49707	0.07849
3045.61133	0.08003
3047.72461	0.07199
3049.83691	0.06954
3051.94922	0.0661
3054.06055	0.05619
3056.1709	0.06168
3058.28125	0.08826
3060.39063	0.06387
3062.49902	0.07739
3064.60742	0.08344
3066.71484	0.06999
3068.82227	0.082
3070.92871	0.03526
3073.03418	0.04672
3075.13867	0.07385
3077.24316	0.07276
3079.34766	0.04919
3081.45019	0.05231
3083.55273	0.0476
3085.65527	0.06278
3087.75684	0.04876
3089.85742	0.03815
3091.95703	0.06219
3094.05664	0.04903
3096.15527	0.06369
3098.25391	0.06703
3100.35156	0.05123
3102.44824	0.0794
3104.54492	0.03475
